ID,Fecha,Grupo,Modo,Submodo,TempControl,Estado,Rec1,Rec2,Renov1,Renov2,Renov3,Sensores,Estado_Bateria,Nivel_Bateria,TempAmbiente,TempPollitos,Humedad,AccionUsuario,DatoCrudo
417,3:44:34,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.8,30.5,S/D,,
419,3:44:41,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.7,30.5,S/D,,
421,3:44:48,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.6,S/D,,
423,3:44:55,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.7,30.6,S/D,,
425,3:45:02,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.7,S/D,,
427,3:45:17,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.7,S/D,,
429,3:45:24,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.7,S/D,,
431,3:45:31,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.7,S/D,,
433,3:45:45,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.8,S/D,,
435,3:45:53,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.7,30.8,S/D,,
437,3:46:00,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.3,28.7,30.8,S/D,,
439,3:46:07,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.7,30.8,S/D,,
441,3:46:14,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,28.7,30.9,S/D,,
444,3:46:21,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.7,30.9,S/D,,
446,3:46:28,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.9,S/D,,
448,3:46:35,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.9,S/D,,
451,3:46:43,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,28.6,31,S/D,,
453,3:46:50,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,28.6,30.9,S/D,,
455,3:46:57,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.6,30.9,S/D,,
457,3:47:04,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.6,30.9,S/D,,
459,3:47:11,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.8,S/D,,
461,3:47:18,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.8,S/D,,
463,3:47:25,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.7,S/D,,
465,3:47:33,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,28.6,30.6,S/D,,
467,3:47:43,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.6,30.5,S/D,,
469,3:47:50,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.3,28.6,30.4,S/D,,
471,3:47:57,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,30.3,S/D,,
474,3:48:04,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.6,30,S/D,,
476,3:48:11,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.6,29.9,S/D,,
478,3:48:19,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,28.6,29.8,S/D,,
481,3:48:26,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,29.5,S/D,,
483,3:48:40,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.8,28.6,29.4,S/D,,
485,3:48:47,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,29.2,S/D,,
487,3:48:54,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,29.1,S/D,,
489,3:49:02,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,28.6,29,S/D,,
491,3:49:09,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.6,28.9,S/D,,
493,3:49:16,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,28.7,S/D,,
495,3:49:23,Principal,Automatico,Frio -,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.6,28.6,S/D,,
497,3:49:37,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.6,28.5,S/D,,
499,3:49:44,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.3,28.6,28.4,S/D,,
501,3:49:52,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,28.5,28.3,S/D,,
504,3:49:59,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,28.5,28,S/D,,
506,3:50:06,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.5,27.9,S/D,,
508,3:50:13,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28.5,27.8,S/D,,
510,3:50:20,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.5,27.6,S/D,,
512,3:50:27,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.8,28.5,27.5,S/D,,
514,3:50:35,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.5,27.4,S/D,,
516,3:50:42,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.5,27.2,S/D,,
518,3:50:49,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28.5,27,S/D,,
520,3:50:56,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.4,26.9,S/D,,
522,3:51:03,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.4,26.7,S/D,,
524,3:51:10,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.1,28.4,26.6,S/D,,
527,3:51:17,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.3,26.3,S/D,,
529,3:51:25,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.8,28.3,26.2,S/D,,
531,3:51:32,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.3,26,S/D,,
533,3:51:39,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.3,28.3,25.9,S/D,,
535,3:51:46,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.3,25.7,S/D,,
537,3:51:53,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28.3,25.6,S/D,,
539,3:52:00,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13,28.3,25.4,S/D,,
541,3:52:07,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.3,25.3,S/D,,
543,3:52:15,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.3,25.2,S/D,,
545,3:52:29,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.1,28.2,25.1,S/D,,
547,3:52:36,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.2,25,S/D,,
549,3:52:43,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.2,28.2,24.8,S/D,,
551,3:52:58,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.2,24.7,S/D,,
553,3:53:05,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28.2,24.6,S/D,,
555,3:53:12,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13,28.1,24.5,S/D,,
557,3:53:19,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28.1,24.4,S/D,,
559,3:53:26,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,28.1,24.4,S/D,,
561,3:53:33,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28.1,24.3,S/D,,
563,3:53:41,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,28,24.1,S/D,,
565,3:53:48,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,28,24,S/D,,
567,3:53:55,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28,23.9,S/D,,
569,3:54:02,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,28,23.8,S/D,,
571,3:54:09,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,28,23.8,S/D,,
573,3:54:16,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,27.9,23.7,S/D,,
575,3:54:23,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,27.9,23.6,S/D,,
577,3:54:31,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,27.9,23.5,S/D,,
580,3:54:38,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.8,23.4,S/D,,
582,3:54:45,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,27.8,23.3,S/D,,
584,3:54:52,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.8,23.3,S/D,,
586,3:54:59,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.2,27.8,23.2,S/D,,
588,3:55:06,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.8,27.8,23.2,S/D,,
590,3:55:14,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,27.7,23.1,S/D,,
592,3:55:21,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.7,23,S/D,,
595,3:55:28,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,27.6,22.9,S/D,,
597,3:55:35,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Apagado,13.8,27.6,22.9,S/D,,
599,3:55:42,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Apagado,13.5,27.6,22.9,S/D,,
601,3:55:49,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.1,27.6,22.9,S/D,,
603,3:55:56,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27.5,23,S/D,,
605,3:56:04,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27.5,23.1,S/D,,
607,3:56:11,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.5,27.5,23.3,S/D,,
609,3:56:18,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.1,27.5,23.5,S/D,,
611,3:56:25,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27.5,23.7,S/D,,
613,3:56:32,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27.4,23.8,S/D,,
615,3:56:39,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.2,27.4,23.9,S/D,,
617,3:56:47,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,27.3,24.1,S/D,,
619,3:56:54,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Ok,13.7,27.3,24.1,S/D,,
621,3:57:01,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.1,27.3,24.2,S/D,,
623,3:57:08,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.3,24.2,S/D,,
625,3:57:15,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.4,27.2,24.2,S/D,,
627,3:57:22,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.2,24.1,S/D,,
629,3:57:30,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,27.2,23.9,S/D,,
631,3:57:44,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,27.1,23.7,S/D,,
633,3:57:51,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,27.1,23.5,S/D,,
635,3:57:58,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Apagado,13.7,27.1,23.4,S/D,,
637,3:58:05,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Apagado,13.8,27,23.3,S/D,,
639,3:58:12,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,27.1,23.2,S/D,,
641,3:58:20,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.6,27,23.2,S/D,,
643,3:58:27,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27,23.3,S/D,,
645,3:58:34,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.4,27,23.4,S/D,,
647,3:58:41,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,27,23.5,S/D,,
649,3:58:48,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,27,23.6,S/D,,
651,3:58:55,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,27,23.8,S/D,,
653,3:59:03,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27,23.8,S/D,,
655,3:59:10,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.5,27,23.9,S/D,,
657,3:59:17,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,27,24,S/D,,
659,3:59:24,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.5,27,24,S/D,,
661,3:59:31,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,27,24.1,S/D,,
663,3:59:38,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Ok,13.6,27,24.1,S/D,,
665,3:59:45,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,26.9,24.1,S/D,,
667,3:59:53,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,26.9,24.1,S/D,,
669,4:00:07,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,26.9,24,S/D,,
671,4:00:21,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,26.9,23.9,S/D,,
674,4:00:36,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,26.8,23.5,S/D,,
676,4:00:43,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.3,26.8,23.3,S/D,,
678,4:00:50,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.8,23.3,S/D,,
680,4:01:04,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.2,26.8,23.3,S/D,,
682,4:01:11,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.8,23.4,S/D,,
684,4:01:18,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.5,26.8,23.5,S/D,,
686,4:01:26,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.5,26.8,23.6,S/D,,
689,4:01:33,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.8,23.7,S/D,,
691,4:01:40,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.8,23.8,S/D,,
693,4:01:47,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.8,23.9,S/D,,
696,4:02:01,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.7,24,S/D,,
698,4:02:08,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.7,24,S/D,,
700,4:02:16,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.7,24,S/D,,
702,4:02:30,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.7,24.1,S/D,,
704,4:02:37,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,12.9,26.6,24.1,S/D,,
706,4:02:44,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,26.6,24.1,S/D,,
708,4:02:51,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.6,26.6,24.1,S/D,,
710,4:02:59,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.7,26.6,24,S/D,,
712,4:03:06,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Encendido,Encendido,Encendido,Ok,Ok,13.5,26.6,23.9,S/D,,
714,4:03:13,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Falla,Ok,Apagado,13.5,26.6,23.7,S/D,,
716,4:03:23,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Falla,Falla,Apagado,Ok,Apagado,13.7,26.6,23.5,S/D,,
718,4:03:30,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.6,23.4,S/D,,
720,4:03:37,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.6,23.3,S/D,,
722,4:03:44,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.6,23.3,S/D,,
724,4:03:52,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,12.9,26.6,23.4,S/D,,
726,4:03:59,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.6,23.5,S/D,,
728,4:04:06,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.4,26.5,23.7,S/D,,
730,4:04:13,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.8,26.5,23.7,S/D,,
732,4:04:20,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.4,26.5,23.8,S/D,,
734,4:04:27,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.7,26.5,23.9,S/D,,
736,4:04:35,Principal,Automatico,Frio --,24,Ok,Encendido,Encendido,Apagado,Apagado,Apagado,Ok,Apagado,13.4,26.4,24,S/D,,
